903,2435
906,2453
903,2456
897,2458
890,2450
892,2471
875,2446
880,2457
875,2470
873,2467
872,2483
861,2471
859,2477
852,2475
844,2465
833,2447
841,2485
835,2485
830,2478
825,2476
813,2456
816,2475
806,2478
806,2476
808,2487
804,2495
803,2505
797,2500
784,2471
783,2482
784,2503
778,2490
776,2502
775,2514
770,2508
769,2525
751,2481
749,2490
747,2497
743,2500
740,2504
735,2501
729,2500
722,2497
723,2514
720,2515
716,2513
714,2527
710,2546
707,2539
696,2509
693,2510
697,2544
684,2509
682,2524
682,2539
684,2561
680,2562
673,2550
664,2518
671,2563
666,2562
654,2529
654,2549
652,2555
650,2565
636,2538
634,2537
629,2539
628,2550
627,2564
625,2579
620,2575
619,2587
608,2541
606,2549
600,2548
598,2555
595,2563
596,2590
590,2582
583,2574
584,2592
580,2597
584,2609
572,2576
573,2604
560,2568
563,2601
562,2612
548,2573
547,2588
544,2591
547,2607
544,2612
540,2609
536,2612
535,2618
523,2585
524,2614
525,2622
516,2595
515,2609
509,2612
508,2626
497,2603
500,2635
499,2638
492,2614
493,2639
487,2638
483,2640
483,2640
475,2620
477,2652
470,2649
468,2658
462,2664
457,2620
454,2630
451,2640
451,2660
447,2662
446,2659
442,2667
439,2666
432,2652
431,2670
426,2640
422,2637
421,2661
417,2667
415,2646
414,2665
412,2675
403,2648
400,2656
404,2684
399,2683
398,2697
388,2654
389,2659
387,2684
384,2698
380,2702
380,2706
377,2712
369,2686
368,2707
368,2709
360,2685
358,2708
355,2678
353,2690
350,2712
347,2722
345,2706
337,2682
337,2715
332,2686
334,2722
330,2732
326,2729
325,2725
315,2718
317,2735
317,2732
313,2723
307,2734
307,2716
302,2704
298,2711
302,2750
297,2731
290,2712
292,2725
288,2726
284,2729
285,2738
280,2738
280,2760
277,2738
272,2744
271,2734
268,2741
267,2770
267,2773
263,2769
257,2751
256,2761
254,2773
251,2738
251,2788
245,2778
245,2780
240,2767
236,2764
234,2752
231,2753
233,2784
229,2794
227,2755
224,2769
220,2774
220,2793
217,2792
215,2777
213,2801
211,2791
209,2812
204,2801
205,2812
201,2814
200,2815
196,2821
195,2783
190,2791
192,2810
188,2820
181,2785
182,2792
179,2815
178,2803
177,2838
175,2805
173,2832
171,2801
168,2817
171,2846
167,2840
165,2839
161,2811
159,2812
158,2806
156,2816
152,2813
152,2816
148,2820
149,2827
145,2838
145,2857
141,2853
141,2842
142,2853
138,2834
137,2840
133,2848
134,2865
129,2868
128,2836
126,2870
125,2854
125,2868
120,2835
121,2859
117,2883
117,2865
113,2873
116,2896
114,2888
108,2861
108,2871
104,2867
105,2886
105,2891
100,2889
100,2885
96,2897
96,2897
96,2897
91,2892
91,2865
88,2896
89,2909
90,2920
84,2912
84,2912
85,2923
80,2913
79,2887
80,2918
77,2936
76,2927
75,2883
71,2889
74,2932
73,2945
68,2933
67,2905
68,2937
63,2906
63,2915
62,2898
60,2959
59,2927
60,2930
55,2943
56,2947
56,2941
55,2957
52,2927
50,2923
51,2917
48,2929
47,2932
47,2932
48,2947
43,2955
43,2929
43,2928
43,2944
39,2976
38,2981
39,2940
39,2973
35,2988
35,2986
37,2984
35,2947
31,3000
32,2991
31,2965
31,2988
31,2995
29,3008
28,3012
28,2972
28,2977
25,2987
24,2994
24,2982
24,2998
24,2984
24,2991
20,2988
21,3013
21,3010
20,2987
20,3016
20,3007
16,2987
17,3012
16,3011
16,3015
16,3028
16,3007
13,3010
13,3007
13,3003
13,3006
13,2998
13,3027
14,3041
13,3047
9,3000
9,3021
9,3011
9,3029
9,3048
9,3011
9,3011
9,3049
9,3043
9,3014
8,3038
7,3043
6,3063
6,3028
6,3046
6,3049
7,3044
7,3051
6,3063
8,3071
7,3076
6,3077
6,3092
5,3069
6,3089
5,3045
6,3048
8,3094
7,3072
6,3051
6,3062
6,3058
8,3068
7,3055
6,3060
7,3086
6,3097
8,3096
6,3110
7,3109
5,3107
7,3075
4,3120
6,3092
7,3081
8,3082
6,3124
7,3118
6,3109
6,3096
6,3089
7,3099
7,3115
7,3094
6,3109
7,3097
7,3118
8,3121
7,3129
6,3141
9,3104
8,3116
8,3141
9,3141
8,3130
8,3156
8,3144
9,3117
8,3144
6,3163
9,3147
13,3144
13,3162
13,3172
12,3164
13,3173
13,3171
13,3161
13,3159
16,3180
16,3146
16,3175
16,3184
16,3189
16,3178
21,3192
21,3201
20,3144
20,3178
20,3146
20,3163
24,3164
24,3178
24,3180
24,3216
25,3216
28,3165
28,3189
27,3204
27,3204
29,3199
32,3203
31,3210
31,3229
33,3200
31,3194
35,3209
36,3220
35,3182
35,3181
39,3184
40,3183
38,3242
38,3227
43,3224
43,3225
43,3192
43,3206
47,3216
47,3242
47,3226
47,3229
51,3221
51,3225
51,3230
55,3203
55,3229
55,3231
54,3258
59,3210
59,3226
59,3229
65,3222
63,3235
64,3243
66,3222
66,3226
67,3232
72,3257
72,3262
72,3263
75,3263
78,3283
75,3246
79,3237
78,3241
80,3269
84,3278
84,3281
84,3261
86,3252
88,3261
89,3258
92,3290
93,3305
96,3278
96,3283
97,3311
101,3303
101,3305
104,3307
105,3289
104,3267
108,3272
110,3315
113,3301
112,3295
113,3310
115,3285
115,3292
121,3293
121,3316
124,3285
124,3289
125,3320
129,3314
130,3323
134,3345
133,3311
137,3302
137,3295
142,3352
140,3298
142,3311
146,3349
146,3358
148,3309
148,3317
153,3320
